,4436710,244331,4304452,897625,102198,151957,1134668,2341996,776288,4450676,4260136,3596028,165827,4399529,678627,514449,4315620,227239,4315994,1909053,328081,3582695,877952,4408276,4414827,917888,210791,806812,513584,223441,211222,211552,112959,400524,4320407,4256699,4456018,256121,207283,2651333,156651,216023,511572,136114,803238,205932,4461637,156035,692488,4371216,207866,1584967,1093620,221372,4321468,834178,4330963,838300,241193,1521997,159548,553485,2524288,155408,241449,258234,567307,593163,4375014,559470,224925,1133067,104016,4357989,4343930,227002,244670,309422,592173,1120344,4359316,622571,1138433,167878,216497,1793227,4363347,236025,236024,1122827,1125837,123738,4381458,137180,1128776,2804995,209935,243954,4462831,207672,538512,3460762,825474,332410,3117367,2457239,144545,253155,1105521,1030247,4296603,4402805,1134608,56109,4450835,24886,191331,205397,593162,561842,912669,113170,4414809,4414775,81772,2477589,618396,211201,4447049,901942,534454,513073,246200,4320428,985056,874951,1126808,2881604,682533,1144110,136135,161630,561208,4322378,4423750,341898,896552,221319,226508,223221,4339772,4339774,1108930,4393377,4360319,1108249,212584,4378777,632751,625825,220042,4450314,4345879,352324,209392,100933,573165,696433,4298128,4359887,222685,1024056,328181,4365894,251145,4427084,755581,4304486,218322,4462639,29360,4359330,4440031,360530,236596,566535,534249,560245,1032520,223766,156255,106955,268263,4363494,2203624,1107029,347053,202068,4397593,516306,332788,1133821,589946,1123510,4334908,111978,244994,956988,1144638,4306131,729349,213535,1701846,103580,384373,224043,1143000,195857,4437557,532139,716519,4310044,152462,583819,156650,4356305,518263,683649,662983,4343459,4370361,4416282,255508,250278,264954,675744,655650,4304296,71577,3075617,204108,209359,4421238,564610,940666,630731,550937,840081,223593,225294,243855,4304927,257611,217880,815026,162920,245451,156032,4418570,211188,2578357,4765,4365307,2702263,2867534,4441019,4326150,4326151,222645,4354842,913706,155441,4465887,148449,4440638,870009,4462613,513798,232365,574297,113279,903988,671156,223743,1118869,4422320,211678,903187,542933,1793124,312035,219078,4333673,554483,636755,1136721,48487,3471577,237330,237338,254938,225604,216549,212427,4445104,213088,816965,763910,1075811,4406815,2345806,813735,708849,282480,228030,1125095,154125,227920,249173,215818,1671567,186887,3849747,4313529,4319933,219818,4414731,785819,4326943,1523777,200014,249564,311452,204483,267354,235273,251263,583699,387744,172255,210266,1145687,4340696,761601,4413728,718463,809387,205999,4469252,2593582,238816,955539,4434889,226726,814145,689666,1115183,518990,1140307,1025830,280943,207376,207374,114170,205122,220006,1131914,614562,4341330,4053780,222534,235064,253630,205058,214806,348270,240403,802097,311874,233934,3362404,4440611,4346564,4253641,257807,302726,211658,4476713,790063,2461324,4358020,1137140,4327829,171397,4304553,237357,217383,226979,217388,225379,4354699,3155426,207780,206565,959929,4353473,1130984,835654,1059885,580190,955576,214128,250119,250442,4400759,4475022,1145461,4140499,877265,4471636,208009,4370717,261296,209238,1013967,702224,205559,4333468,4430299,4430568,153088,113066,713738,4395040,4395043,203975,805276,1124200,303607,218269,1145338,198655,850214,2329278,4391034,4382580,557255,252012,4304962,2471299,1148170,206951,383501,1037111,260920,165688,580290,114373,4372011,4373725,136399,207885,4384753,241113,3868361,4392870,379634,215999,215669,512952,139504,114356,4396926,3780776,722791,3780774,3780773,113237,806280,223701,2216490,609128,219034,4328366,17929,542979,242829,4361561,4355675,205811,316756,568243,845167,216503,4453282,334113,4402734,237993,831520,1754884,4306132,88335,823439,249280,249282,1758198,632692,227964,249138,759250,4420719,368986,310346,807707,557496,4464306,4464300,716416,4432944,672612,220616,4359499,337165,1671561,1671566,1145649,4349209,4457283,4431630,4343928,543366,4434042,564674,849080,211171,4311541,822776,811187,4311893,4311891,1701833,205391,4417311,4322512,4326208,222917,4306723,4380621,572066,684669,2902520,206938,214730,1146778,110291,4361041,214595,3561502,639323,733009,1066660,4369159,210036,4342317,671354,1134530,1133502,113609,1143858,4370104,249425,573448,1138141,4362899,947849,4416963,775737,237179,113212,113748,223989,688993,339137,213922,133151,243136,4445432,195967,241899,360049,523098,239396,209662,212443,815236,245203,1107468,4381878,919835,19427,521208,2706695,1004427,156963,82424,704614,65695,244000,547926,3432765,4456936,303643,1105388,1106653,4467325,275810,231395,4461509,205592,323929,113684,4047525,4047524,255057,1131787,163003,252587,804187,827300,226743,720193,243360,243367,269944,4472518,4215713,4380399,4322536,238700,256612,4428032,156870,1113028,258814,282077,225073,4468095,566165,220795,4104836,576742,3740253,1137124,673712,711023,223684,261139,209595,205434,4405710,222489,716623,106297,4346057,4482379,4328544,254041,2017429,254514,1113693,332725,4457893,1113341,213944,812958,435795,788498,257386,107654,630306,4322237,233703,529762,2629538,4309481,4352292,217325,214676,822219,151131,244936,815701,4387263,4400735,366930,4379834,4396040,1092384,4426270,205609,559240,4418304,824379,518645,588933,1104452,810167,226012,217839,4335936,255255,1141126,1142733,590849,246136,207510,4178575,681290,208896,797182,4409450,544302,1147608,332574,4369502,727953,4349607,4323037,161108,4418595,4386675,151897,1125483,758309,214087,223286,109707,253948,241533,4420126,4155882,4420125,1001333,985216,152545,539206,4166998,890805,4308332,113331,1012195,3875675,4321056,584055,4300142,253255,3749019,1864542,213687,368658,4417475,220148,4333805,736099,4424785,4427473,65673,4426789,36221,734203,559267,82554,4366008,4366009,2651794,571700,247794,4342012,665884,255018,565862,254728,4466529,3932820,1127991,211112,4443103,804853,628601,4426923,965853,226697,4481303,207662,4428562,735782,4480650,216469,245495,4373418,143917,4340506,535859,289382,4382179,4433485,233990,4044057,204919,4470401,113674,998272,776252,4383085,320992,524448,204877,235519,277727,211329,2364698,1109698,1906814,211582,242437,1139658,237085,569516,213764,245307,1135547,4350243,4355364,144752,4373080,2216505,4418140,580173,4407984,1597279,1129074,238538,675804,314978,4364578,155216,43490,817744,806564,3660590,806568,4384233,3606781,4331213,1125203,752915,4323887,619848,4314192,1111257,543181,4389227,255294,3769417,4467742,207000,538368,4463629,339039,78758,214977,2661155,1072801,789242,206609,55316,1137534,620656,1134948,561452,3023198,1108799,273066,341901,831377,697651,204934,354337,353816,305400,155536,277521,4458013,209579,312923,292322,208293,4348693,1121144,740940,558499,888460,4343047,264796,2824905,210619,205456,204324,245871,4304593,629456,357011,945733,255194,329490,1042008,370090,4447214,205945,4397840,3046706,2972180,3823564,207741,950668,778795,4458222,4438361,1136154,589327,225991,4317198,4353076,4308904,253754,689696,227450,4393923,4393922,247758,305094,1141842,592723,250229,236786,4365064,875406,317451,160268,245807,509622,237253,564348,1133506,4463042,4463044,4463047,112804,198250,4428749,4308299,207022,4348931,4308297,4380319,4426961,4426965,332041,509980,243500,242900,206803,4461506,561088,4461508,332595,1140634,693971,1060353,4373456,222868,167411,217558,256995,213078,3611663,2869559,812788,1954099,723493,852722,562167,562164,834863,4382187,220719,220715,2542324,530809,4419009,205301,205306,806719,4403535,800164,698483,2913695,1092680,216638,1107148,509578,574969,568429,4481422,4412134,1031581,822037,317157,899404,217948,200324,1123797,4446019,4322410,4326569,2606068,533026,4414886,4478654,225714,946344,1060549,509374,2228274,217481,156605,279613,842518,215053,1112326,1125639,898715,4345939,219763,4391816,211929,787350,1125248,3490229,2358857,58103,210800,223251,330280,626175,1107982,222673,4408165,894244,235854,4327906,1118235,538324,274691,1121436,242389,805122,4465329,225546,565413,641892,4452072,207124,511916,4390506,115085,4421346,560165,3310210,4345036,992439,204970,1111579,1078375,207403,511782,4401982,158741,537910,579899,533581,3774028,154220,191430,693348,4404468,329074,212876,204147,548715,678584,146193,749768,223418,1118913,757795,4457835,211527,3202485,137617,226283,4319207,89669,2979800,825502,828826,572125,1123112,1110562,156065,1140514,217034,1102974,4409769,627902,228500,279325,161233,689563,1137245,10859,240890,1111968,154764,4330047,250268,217972,194029,324217,4383658,555059,4326823,4395848,246446,4394649,256300,547608,4460178,4366419,4465309,4457195,689024,4443544,258654,1111144,1123762,136883,585600,1125423,137420,4477341,261978,3695905,994858,1108556,579008,760304,4341463,1110083,4329545,817066,821038,154249,1142871,2984011,2984017,550734,4392804,850823,4448095,70614,1130023,376348,1130026,223655,224638,160289,1024519,329302,4477119,534621,4360288,188263,589382,1113813,590252,826332,311619,205900,4296539,136276,256569,279650,206106,843938,554330,253010,620041,616310,240877,215504,241289,212994,4440067,222635,4334725,113118,4390891,237492,4091471,1139779,53533,78424,178300,574269,847739,223618,311250,242612,112795,333731,331647,359864,219551,882187,151729,4343458,1042858,417101,4327302,228955,1029922,366851,585151,228047,240883,221218,549319,1127161,4474674,4470571,4324652,4430956,4405443,4156025,4405449,3768296,800980,1125006,436590,4332942,237073,250187,4328468,566684,210561,223804,645337,236377,219317,4362183,1109766,250274,419579,4463767,278073,208424,775409,4377106,1044938,564196,3755712,2182540,4299286,792673,638638,4376272,511742,212557,284813,1122067,4405879,259732,1105914,2806353,4737,558862,104281,1030212,227011,246404,1024089,582679,1096660,210576,204064,134163,211950,218376,4388445,4465746,1106524,4340285,837977,543258,4435517,822684,209920,4297568,818887,230396,4370817,4382186,79712,577299,522337,71326,4314412,4354370,225306,217448,715453,4369470,819027,819753,4303530,276270,959372,1051693,4430938,285415,951954,235912,362426,219844,219330,656975,4408249,4470972,4411088,513222,211231,927380,2990720,204470,236935,4320431,1145388,3059362,106737,129424,29808,4445768,797200,161623,917124,4091428,248002,206654,822988,257663,226516,4439865,4439862,216839,4339767,154876,2505304,4297733,250572,209437,4365374,4379780,733328,578551,4327452,266540,4343167,4392369,4302540,4344357,215100,210559,205245,1143242,4422317,343242,195316,812831,221891,3019022,4394552,1128503,4470894,211684,211934,137191,570864,319921,209946,2874848,4319478,672109,2574747,238327,225630,136311,4350558,218887,256931,4461165,354224,1546874,2651948,4450823,292508,65684,576679,4320467,306710,808919,222755,580635,528749,4469865,246217,871009,254138,1145135,222364,557001,398721,575467,4360818,803240,4311802,4394945,258935,239139,234329,963877,233959,307744,214749,4360323,273619,4332061,1068969,562741,728744,815635,631893,241491,4368272,2867525,589233,2867528,2996653,449855,562335,817185,302250,155455,239537,2040589,309146,154320,4384648,50973,828722,248170,205267,514000,211660,344719,658162,3518312,3518313,4466720,1719,242324,811740,2669168,4326449,207645,220870,758613,4356724,792796,254922,225346,1127233,285591,4296435,511318,415943,1106090,4433269,3312254,4342154,279572,1073431,831573,635094,1121968,579033,981393,215379,215375,4456633,664216,4326937,947354,4456187,52546,278544,244727,812149,232214,113502,1106004,256241,4479762,360826,549969,254115,805857,225425,1006099,331781,557209,1028956,4459206,662514,1147699,3087743,156885,154958,145959,1111753,1088543,813938,811263,1111634,4452842,160786,276006,4420570,2336265,239156,4453467,4382894,114410,4415674,542445,4341344,220256,253622,3951708,831386,176150,2685346,223752,823862,832215,4333811,820116,278371,278687,251884,4389407,531776,252995,4333666,1127642,538093,4333668,4333669,1132813,208637,4380559,222088,1115272,1126064,849761,591575,255819,1110732,4296675,509188,946179,225943,111439,1135906,245661,339480,249105,342034,4414708,162317,4414706,1013954,246567,668399,251273,411799,1110139,4340699,549945,1113105,254173,3242633,1114591,243283,4374729,4374096,4469248,325637,759440,238800,226718,333617,331108,224718,4368625,815546,1781230,4452864,4475718,4398985,4446652,526032,577068,704835,114163,220013,830015,580844,205044,816092,816090,801258,277373,510452,215615,4004674,4371629,4324024,742958,225970,235695,744505,235698,1048870,2838675,113710,187488,499378,208260,281360,237047,2344719,320352,562576,1067210,2025156,830836,106543,178506,818429,812522,239695,4330690,525009,288029,4359608,4465448,154174,2584634,806063,1066793,3758319,773538,4432930,220353,220359,4460870,4460872,240064,894654,130036,130030,4302249,4315258,237595,4403247,940348,4343936,682232,3639039,584612,940161,663399,841453,1109121,3691870,1117661,363198,1141156,1863621,1140682,811449,4330994,839836,1141480,226599,226596,820182,207320,207895,204993,632918,114102,4440607,361264,4341658,217873,1140351,206948,904668,11398,509223,401193,214585,819853,304694,2579227,4393508,4203048,4363845,905537,903626,820335,4476744,670583,249435,517841,2216489,210914,18499,4381529,2200137,1144840,4472715,285061,207153,38048,824812,3616121,106562,1105601,1140165,238109,729865,360500,1132140,213587,1119093,4321559,171166,78950,2305122,4393265,4393269,580677,4380227,217132,680305,4472087,310212,98258,240045,218114,1129515,765240,250522,1142584,4483956,4483957,218235,727462,218239,407437,4349212,836320,325796,210722,1880800,701743,1006382,219188,255261,209801,814909,848120,4377584,4386443,238738,823541,533113,4318044,4318042,222592,4421933,151843,279384,4445349,4320961,4320966,631678,259155,286367,210024,22594,984175,2144438,362293,190279,928889,661235,810455,208197,215656,1121806,4397941,211377,4482381,4354822,570344,1136794,3067471,222022,4350694,252274,607006,4361593,370425,1139424,4397838,4442148,239656,206264,815859,2393580,4296541,4350455,4397783,229404,249257,209613,4482773,783338,81414,744041,220177,4480958,551139,783593,565936,211507,248618,4302753,4302755,787017,3432758,253524,1542689,260668,212945,4324314,1102642,4047531,1112740,346740,4443379,587745,1630,342450,225187,4344614,742307,160645,1121483,4320526,144069,144065,4373078,4453471,343668,691109,557392,4483076,1125725,576220,88159,4339415,249066,1111584,220436,4427678,219943,277713,4385167,264791,4451942,547544,4414004,671410,4325231,246316,113772,113777,539496,163345,210409,4462001,109533,4412985,4385103,4321045,893238,905892,4361510,1119336,1108603,354510,257685,181846,4458277,589372,276290,282328,4364580,155243,240553,821764,309515,4308304,218151,235287,819971,783719,1134726,579143,1145639,325206,247781,227319,138295,4425219,216643,265696,571363,4311518,1127984,4311512,4311516,4366201,447724,210428,4477066,79012,554602,4346060,3243803,4435345,155297,565173,4463100,823057,612633,343700,547360,549433,588123,4474264,4440616,1110613,306436,812730,160986,173004,1040631,206038,541201,224138,541209,1083580,4359078,221349,535922,1043812,4474887,2733663,247036,223302,7908,4312724,4345884,4345881,310458,4479103,4479100,240630,545436,204714,257891,204862,1107740,994593,554597,223957,209096,4338567,1123984,936318,1122667,368520,1131433,1121233,223912,4422085,1757040,572713,4423681,2651008,4402103,512273,1087462,4389972,4362226,76374,1012668,4443725,4438586,4350273,2570551,701112,1142898,4432759,1144575,336892,4421858,339544,4361797,151163,136959,4454018,4454013,4454012,1138936,4341711,226216,835333,4361131,220686,4424841,215776,835594,4387434,4468101,831179,235807,1129683,810997,247509,538998,200629,4372149,211450,211106,2353709,215095,1107976,208779,1142263,102183,249247,818016,540423,3269318,67771,4453684,738462,206632,1138930,4349630,550834,266132,565240,4375802,666506,4357037,4299530,1147219,4297666,46444,141274,4365229,541741,208284,514316,1142196,248773,246356,660122,99390,765871,222183,254031,301554,4411140,1143359,3555041,509529,513782,4470985,1564851,331020,2216514,4350439,4472979,826497,4412915,4442074,356045,1136007,4373613,4083690,1118721,239492,93777,230455,549252,279378,4105048,1118948,348099,4371107,527601,793319,4430681,763380,3616127,509038,101884,905076,824399,4414439,4463237,250050,327078,857566,804114,818327,508826,222649,987863,518694,1139057,4446565,1146343,4426972,251983,509991,4351648,4367776,2954732,254805,928766,99616,1105149,216128,818819,359891,770366,1119609,4408751,208118,1131854,4358341,361100,1059557,509179,99371,210607,210606,277776,1143376,4399343,216604,321721,1574978,255186,236870,929398,2078498,3270623,3270624,1023953,541963,4330658,369436,4458583,4458581,1682862,4446003,3018647,4418001,746927,1016118,217241,4428250,4369692,241009,825086,3116297,4479286,240752,903377,612504,712222,257322,3937258,243964,4401528,206405,152079,4424553,967720,239211,915958,817333,1125648,536442,536444,807622,223139,154572,244091,4387966,317449,313538,1131591,4414674,4308759,763702,670837,4388439,534888,1129425,1106842,84405,255422,242393,242643,1144253,739135,238022,4416103,563764,729766,673846,159656,159654,226377,4480003,938039,1112858,257150,245550,241615,263857,4385959,807594,562010,215946,207947,1127118,4433576,4463684,130629,1126447,321022,1142950,1105901,240252,727319,820440,204372,4349313,4481986,4330207,4448576,4459346,211539,243709,184027,851103,217979,242252,4390724,4390723,4397986,811677,584174,1123130,849553,1121611,225142,1082249,4356519,2375689,648976,311640,4478649,4424717,776909,4410196,56514,748564,240881,1117349,100640,4410353,1132680,4393663,669665,545536,240087,4470139,1109902,219282,518524,821187,524203,4681,562817,4400369,329508,4327934,534350,675211,1130197,104947,112836,14906,6602,4380346,520961,252821,210344,4345497,727692,4483286,4296993,228186,4402421,4402420,136524,500203,214033,811954,234053,996116,114037,244375,329883,89333,978841,897527,239904,4332974,366977,3010829,4378679,203659,153512,550219,560779,560770,618882,227980,101901,714446,546081,212863,265283,1134236,679240,4457840,723690,814778,112992,1132969,1139209,1123749,556217,544493,370772,239739,340964,4349732,4481484,3249512,231733,975164,4372503,161241,3058403,216576,1134782,663880,240866,2452007,1112580,249385,514095,1109927,1107601,3956474,172128,4348104,4348101,160354,4484245,237482,556657,864395,4366403,4391686,111088,279129,238280,694781,129685,1107049,1108099,4417095,100432,4011113,554950,3122801,819708,4397025,4464192,830696,160433,207453,207982,3755711,4394171,130441,4093084,262768,1056415,219989,344861,333120,311991,710534,217392,235943,535545,238508,236367,535548,1086575,820774,223465,226108,4358275,966091,512708,221734,4391549,175203,246248,649507,1011476,106749,800082,225456,529793,1114509,217248,815088,311603,4369634,651642,214916,214914,204110,4367292,783209,1110791,136286,212546,207848,136281,213493,4332978,279663,570805,3011887,4433574,4382005,4478794,4361857,701722,4178573,4387187,313925,2100502,683436,2815573,4231485,4392312,4399156,4395329,902698,172002,236676,809686,311380,152363,556603,2885481,648741,1132880,4308264,4390204,666038,226312,239057,3246969,4222085,584580,3533944,3057707,548077,548079,224648,2880504,212223,296945,160412,222810,2063454
